0.99985373,0.99484986,0.9909691,0
0.9996537,0.98898566,0.99443156,0
0.9999995,0.99995255,0.99999964,0
0.9999826,0.99995387,0.9994,0
0.98288983,0.8701253,0.9971841,0
0.99955803,0.98959166,0.99921954,0
0.99939096,0.06007373,0.99958295,0
0.72522956,0.7233741,0.9967321,0
0.8937927,0.63846403,0.9879532,0
0.99999774,0.9997117,1,0
0.9998348,0.9997323,1,0
0.9980558,0.9999335,1,0
0.99998593,0.9998148,1,0
0.99999654,0.9990043,1,0
0.9999435,0.99999034,1,0
0.9996006,0.9999541,1,0
0.99996364,0.9999862,1,0
0.99999666,0.99922395,1,0
0.9977507,0.99999976,0.9999808,0
0.99999475,0.9999999,0.99999917,0
0.9999933,1,0.99999976,0
0.9999341,0.999997,0.9999883,0
0.99999917,0.9999999,0.9999995,0
1,0.9999988,0.99987686,0
0.9999999,0.91939956,0.9999013,0
1,0.9999924,0.99990594,0
0.9999988,0.97567457,0.99981374,0
1,0.9999546,0.9998319,0
0.99999964,0.9896172,0.9997631,0
1,0.99998915,0.99374986,0
0.99999976,0.9999999,0.998041,0
1,0.99999857,0.9999771,0
1,0.99999833,0.9995665,0
0.9999999,0.9999949,0.9999968,0
0.99996924,1,0.99996305,0
0.9987979,0.9999994,0.9996383,0
0.99976844,0.99981934,0.999998,0
0.999094,0.9999982,0.99988544,0
0.99998546,0.9999963,0.99999845,0
0.9953359,0.9992812,0.9999901,0
0.999946,0.9998129,0.99999475,0
1,0.9999999,0.99997854,0
0.99988055,0.999977,0.99999833,0
0.998276,0.9439943,0.9419502,0
0.91047543,0.60952,0.79829496,0
0.7395928,0.17310531,0.53865516,0
0.9984269,0.45160127,0.56247026,0
0.99999976,0.99998844,0.9999957,0
1,0.9999968,0.9999937,0
0.99999976,0.99998224,0.99922454,0
0.9999999,0.9999764,0.9999435,0
1,0.99999964,0.9999107,0
0.9999989,0.9999951,0.99997544,0
0.99999976,0.99997115,0.99998903,0
1,0.99953747,0.99999857,0
0.9999999,0.9976998,0.99999774,0
1,0.9984193,0.99998903,0
0.99999964,0.99591416,0.99999535,0
0.9999999,0.9957807,0.9999989,0
0.9999987,0.9971233,0.999982,0
0.9999944,0.99992204,0.9998828,0
0.99999917,0.99999917,0.9964294,0
0.99999976,0.9996958,0.9999907,0
0.9999999,0.99999225,0.9999994,0
0.9999969,0.99997294,0.9999931,0
0.99999976,0.998904,0.99999905,0
0.99999726,0.99998903,0.9999993,0
0.99999774,0.99959713,0.9999999,0
0.9999999,0.99998987,1,0
0.99999976,0.99985373,0.99999964,0
0.9999999,0.9999615,0.99999857,0
0.99999976,0.9999826,0.9999943,0
0.99999976,0.99999964,0.99584997,0
0.9999982,0.9999293,0.9999769,0
0.9999943,0.98631763,0.9999943,0
0.99999774,0.9995777,0.9999976,0
1,0.9999988,0.9999883,0
1,0.9999982,0.9999889,0
1,1,0.9999814,0
1,0.9999995,0.9998604,0
1,0.9999995,0.9999918,0
1,0.99999976,0.9999713,0
